County,Revenue Category,Revenue Type,Year,Value
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2003,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2003,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2003,17.43
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2003,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2003,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2003,0.23
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2003,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2003,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2003,3.3
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2003,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2003,4.84
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2003,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2003,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2003,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2003,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2003,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2003,36.7
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2003,0.11
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2003,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2003,0.1
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2003,4.48
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2003,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2003,6.41
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2003,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2003,9.67
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2003,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2003,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2003,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2003,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2003,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2003,40.19
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2003,0.1
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2003,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2003,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2003,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2003,7.38
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2003,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2003,8.87
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2003,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2003,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2003,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2003,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2003,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2004,64.300644
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2004,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2004,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2004,0.078147
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2004,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2004,14.558628
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2004,2.047447
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2004,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2004,13.364927
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2004,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2004,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2004,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2004,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2004,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2004,20.589811
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2004,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2004,0.002549
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2004,0.118805
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2004,1.003
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2004,0.774458
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2004,0.086746
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2004,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2004,4.848752
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2004,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2004,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2004,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2004,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2004,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2004,36.897924
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2004,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2004,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2004,0.364076
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2004,5.657304
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2004,15.926851
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2004,0.070379
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2004,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2004,9.919775
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2004,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2004,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2004,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2004,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2004,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2004,41.993006
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2004,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2004,0.414678
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2004,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2004,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2004,10.800743
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2004,3.141311
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2004,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2004,8.917429
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2004,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2004,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2004,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2004,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2004,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2005,74.897529
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2005,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2005,2.850508
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2005,0.14263
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2005,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2005,16.06191
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2005,2.506819
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2005,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2005,13.80312
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2005,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2005,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2005,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2005,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2005,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2005,21.140384
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2005,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2005,0.567402
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2005,0.040366
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2005,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2005,1.993821
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2005,0.051789
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2005,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2005,5.007652
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2005,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2005,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2005,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2005,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2005,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2005,38.6348
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2005,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2005,0.915692
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2005,0.173936
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2005,7.142709
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2005,9.333611
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2005,0.136625
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2005,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2005,10.1424
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2005,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2005,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2005,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2005,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2005,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2005,43.466553
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2005,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2005,0.913328
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2005,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2005,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2005,15.941793
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2005,2.588221
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2005,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2005,9.209648
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2005,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2005,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2005,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2005,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2005,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2006,80.525175
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2006,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2006,3.88718
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2006,0.082021
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2006,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2006,13.783194
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2006,2.616412
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2006,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2006,14.556563
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2006,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2006,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2006,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2006,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2006,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2006,21.779261
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2006,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2006,0.529169
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2006,0.035625
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2006,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2006,2.723505
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2006,0.035395
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2006,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2006,5.277738
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2006,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2006,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2006,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2006,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2006,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2006,40.569849
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2006,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2006,1.911758
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2006,0.00339
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2006,7.328437
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2006,8.510879
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2006,1.061328
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2006,28.33199
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2006,10.855207
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2006,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2006,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2006,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2006,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2006,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2006,44.837582
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2006,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2006,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2006,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2006,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2006,16.914813
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2006,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2006,23.438209
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2006,9.923584
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2006,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2006,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2006,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2006,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2006,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2007,82.874624
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2007,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2007,1.535926
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2007,0.024802
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2007,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2007,14.275579
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2007,2.399607
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2007,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2007,14.917836
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2007,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2007,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2007,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2007,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2007,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2007,22.993569
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2007,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2007,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2007,0.02384
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2007,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2007,1.554746
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2007,0.308744
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2007,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2007,5.408823
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2007,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2007,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2007,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2007,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2007,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2007,42.469199
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2007,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2007,5.938326
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2007,0.008599
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2007,5.266504
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2007,8.909616
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2007,2.062703
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2007,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2007,11.180024
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2007,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2007,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2007,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2007,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2007,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2007,46.572709
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2007,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2007,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2007,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2007,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2007,22.102569
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2007,0.507357
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2007,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2007,10.170117
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2007,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2007,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2007,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2007,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2007,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2008,79.797902
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2008,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2008,3.710818
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2008,0.02529
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2008,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2008,13.061897
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2008,3.946332
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2008,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2008,14.055704
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2008,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2008,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2008,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2008,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2008,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2008,23.486682
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2008,0.0
